0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
22.070933,0.618838,0.013198,0.000757,0.000389,0.000376,0.000860,0.025346,1.283732,66.763614,1.226431,0.022809,0.000765,0.000364,0.000359,0.000386,0.000741,0.006180,0.043624,1.252405,34.927858,2.526385,0.194025,0.003462,0.000553,0.000526,0.000379,0.000363,0.000399,0.000305
10.914499,1.346347,0.030746,0.001103,0.000443,0.000460,0.001892,0.066752,2.972248,23.233939,0.448072,0.008975,0.000583,0.000425,0.000440,0.000811,0.010824,0.278936,1.160550,34.494208,16.632116,0.560779,0.016289,0.000908,0.000740,0.001602,0.000584,0.000613,0.002911,0.000662
25.530701,6.922098,0.131301,0.002885,0.000479,0.000444,0.000691,0.007660,0.353315,1.156642,0.033288,0.001557,0.000467,0.000432,0.000538,0.005370,0.260838,14.317829,29.468482,1.277306,4.938026,0.188793,0.005969,0.000704,0.000924,0.000672,0.000683,0.006426,0.134973,0.014070
28.017994,0.661984,0.015103,0.000744,0.000436,0.000441,0.000521,0.001002,0.007254,0.020555,0.001827,0.000511,0.000432,0.000430,0.000479,0.002739,0.116083,5.676560,28.049718,0.707375,1.029503,0.028929,0.001396,0.000589,0.000879,0.000619,0.004214,0.158330,8.135715,0.606772
0.531958,0.022491,0.001097,0.000445,0.000428,0.000432,0.000464,0.000601,0.001038,0.001135,0.000572,0.000444,0.000429,0.000432,0.000447,0.000955,0.017836,0.548648,7.954523,8.765877,0.188767,0.004945,0.000579,0.000457,0.000511,0.000755,0.015424,0.926744,11.529474,26.161553
0.010194,0.001000,0.000449,0.000428,0.000428,0.000430,0.000450,0.000552,0.000573,0.000630,0.000700,0.000493,0.000436,0.000429,0.000433,0.000499,0.001860,0.039759,1.166023,0.190831,0.007882,0.000676,0.000439,0.000431,0.000480,0.002374,0.094592,4.092461,12.126248,0.710215
0.000535,0.000434,0.000428,0.000427,0.000427,0.000428,0.000436,0.000498,0.000761,0.001058,0.001452,0.001261,0.000582,0.000440,0.000436,0.000462,0.000682,0.004774,0.154979,0.007519,0.000704,0.000438,0.000428,0.000429,0.000493,0.003905,0.186541,9.812120,22.647565,0.434531
0.000360,0.000421,0.000432,0.000428,0.000428,0.000428,0.000436,0.000506,0.000821,0.002333,0.038106,0.038984,0.007391,0.000737,0.000447,0.000500,0.000904,0.000641,0.003814,0.000610,0.000436,0.000428,0.000427,0.000428,0.000432,0.000619,0.007389,0.192328,0.424993,0.015833
0.000357,0.000441,0.000717,0.000462,0.000444,0.000432,0.000463,0.000738,0.002471,0.041536,2.243127,2.376498,0.347734,0.009199,0.000659,0.000445,0.000498,0.000443,0.000483,0.000432,0.000428,0.000428,0.000427,0.000427,0.000428,0.000434,0.000622,0.004096,0.008128,0.000800
0.000386,0.001292,0.017087,0.001986,0.000885,0.000464,0.000462,0.000918,0.007596,0.220673,12.397145,25.760999,4.954208,0.115392,0.003013,0.000483,0.000434,0.000428,0.000428,0.000428,0.000429,0.000439,0.000428,0.000428,0.000427,0.000428,0.000432,0.000497,0.000560,0.000372
0.001238,0.033902,0.940648,0.069003,0.008785,0.000921,0.000471,0.000563,0.003919,0.161190,8.508153,27.453000,13.051178,0.247135,0.004972,0.000513,0.000429,0.000428,0.000428,0.000440,0.000482,0.001050,0.000476,0.000443,0.000429,0.000427,0.000427,0.000428,0.000423,0.000357
0.017614,0.953089,51.758808,2.767835,0.068973,0.002349,0.000587,0.000460,0.000715,0.008681,0.219091,0.495003,0.253344,0.009511,0.000681,0.000434,0.000428,0.000429,0.000461,0.001056,0.002896,0.037795,0.002466,0.001124,0.000471,0.000429,0.000427,0.000427,0.000421,0.000356
0.021672,0.726356,20.829519,1.129093,0.018636,0.000916,0.000473,0.000436,0.000444,0.000741,0.005916,0.009348,0.005180,0.000685,0.000437,0.000428,0.000428,0.000461,0.001591,0.033472,0.106585,2.266663,0.077515,0.029304,0.001777,0.000473,0.000429,0.000427,0.000421,0.000356
0.364074,17.209716,1.560462,0.046142,0.001935,0.000573,0.000501,0.000450,0.000432,0.000439,0.000560,0.000590,0.000518,0.000434,0.000428,0.000428,0.000440,0.001039,0.032912,1.801278,4.175654,3.565172,1.905003,0.955236,0.030857,0.001215,0.000446,0.000427,0.000421,0.000356
0.015033,0.364663,0.037324,0.002666,0.001544,0.000809,0.000721,0.000480,0.000444,0.000433,0.000431,0.000430,0.000429,0.000428,0.000427,0.000428,0.000469,0.002100,0.070554,2.887728,1.542252,2.105365,2.761874,2.357021,0.150719,0.005542,0.000565,0.000430,0.000421,0.000356
0.000790,0.007871,0.001858,0.001736,0.005795,0.001947,0.001024,0.000560,0.000821,0.000596,0.000441,0.000428,0.000427,0.000427,0.000428,0.000436,0.000813,0.017791,1.089553,2.834249,2.544844,5.360467,6.986255,2.796285,4.673889,0.106895,0.002576,0.000468,0.000422,0.000356
0.000368,0.000580,0.000578,0.001063,0.003826,0.001144,0.000823,0.001764,0.018134,0.006717,0.000742,0.000442,0.000428,0.000427,0.000427,0.000428,0.000476,0.002599,0.098428,4.473340,6.767424,7.873576,5.157240,4.325533,0.189089,0.006276,0.000579,0.000430,0.000421,0.000356
0.000357,0.000425,0.000442,0.000521,0.000968,0.001014,0.005462,0.047658,0.954838,0.199532,0.006522,0.000606,0.000435,0.000428,0.000427,0.000428,0.000460,0.002418,0.128464,7.606733,2.901118,4.136862,1.144697,0.132693,0.007417,0.000683,0.000435,0.000427,0.000421,0.000356
0.000356,0.000421,0.000429,0.000452,0.000899,0.009099,0.136777,1.649776,13.896139,0.279163,0.006382,0.000783,0.000464,0.000430,0.000428,0.000427,0.000430,0.000522,0.004324,0.128063,0.068464,0.481769,0.036125,0.004527,0.000667,0.000437,0.000428,0.000427,0.000421,0.000358
0.000356,0.000421,0.000432,0.000593,0.005597,0.115914,1.305609,28.191776,47.291999,0.861687,0.016437,0.002017,0.000633,0.000443,0.000428,0.000427,0.000427,0.000431,0.000521,0.002408,0.002089,0.011588,0.001516,0.000546,0.000435,0.000428,0.000428,0.000428,0.000429,0.000436
0.000356,0.000421,0.000428,0.000469,0.002042,0.061953,2.364671,0.572049,0.866829,0.031735,0.001639,0.000701,0.000463,0.000430,0.000428,0.000427,0.000427,0.000427,0.000430,0.000460,0.000468,0.000704,0.000459,0.000431,0.000428,0.000428,0.000432,0.000498,0.000776,0.004610
0.000356,0.000421,0.000427,0.000430,0.000526,0.003183,0.057144,0.012545,0.016639,0.001695,0.001720,0.000642,0.000446,0.000428,0.000427,0.000427,0.000427,0.000427,0.000427,0.000428,0.000428,0.000434,0.000428,0.000427,0.000428,0.000434,0.000608,0.003865,0.015577,0.230463
0.000358,0.000428,0.000428,0.000428,0.000432,0.000519,0.001752,0.000861,0.001797,0.000669,0.000640,0.000460,0.000430,0.000428,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000428,0.000427,0.000427,0.000432,0.000600,0.006558,0.166612,0.605474,12.487585
0.000414,0.000780,0.000475,0.000446,0.000429,0.000430,0.000459,0.000458,0.000592,0.000457,0.000445,0.000430,0.000428,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000428,0.000484,0.003401,0.155882,8.136180,20.992638,25.898287
0.002825,0.017278,0.002346,0.001447,0.000480,0.000429,0.000428,0.000429,0.000440,0.000430,0.000428,0.000428,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000432,0.000602,0.006651,0.171506,0.869877,27.388078
0.105280,0.702320,0.072037,0.055294,0.002428,0.000482,0.000429,0.000428,0.000428,0.000428,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000428,0.000434,0.000615,0.004143,0.025362,0.494865
4.647677,5.092314,2.406048,3.166007,0.057703,0.001576,0.000451,0.000428,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000428,0.000432,0.000509,0.001054,0.009504
5.310921,6.239876,6.936288,3.589635,0.198821,0.006929,0.000604,0.000431,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000427,0.000428,0.000435,0.000528
8.338934,6.213805,4.086218,7.758721,5.386244,0.120808,0.002956,0.000471,0.000422,0.000421,0.000421,0.000421,0.000421,0.000421,0.000421,0.000421,0.000421,0.000421,0.000421,0.000421,0.000421,0.000421,0.000421,0.000421,0.000421,0.000421,0.000421,0.000420,0.000415,0.000354
2.501798,6.255896,9.894801,8.611710,0.255952,0.007643,0.000545,0.000361,0.000357,0.000356,0.000356,0.000356,0.000356,0.000356,0.000356,0.000356,0.000356,0.000356,0.000356,0.000356,0.000356,0.000356,0.000356,0.000356,0.000356,0.000356,0.000356,0.000356,0.000351,0.000297
