0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.000449,0.001688,0.004529,0.001735,0.000624,0.000507,0.001834,0.015944,0.153562,1.389406,9.866473,1.387959,0.148843,0.017272,0.025006,0.164181,0.770763,0.164073,0.023723,0.003058,0.000721,0.002743,0.032195,0.375353,4.912998,8.717606,7.069951,12.338089,7.704317,1.436894
0.003040,0.016415,0.057868,0.016501,0.003387,0.001449,0.006564,0.067215,0.774946,9.931946,136.345223,9.917855,0.717040,0.068857,0.169545,1.518640,10.540310,1.518358,0.165655,0.016460,0.002147,0.004424,0.044321,0.409723,2.739630,7.789995,15.202778,18.919490,16.768424,10.629243
0.023741,0.165654,0.775223,0.165765,0.024436,0.004952,0.016495,0.130861,0.773087,1.518467,9.933021,1.404381,0.155743,0.072516,0.776578,10.540772,144.823526,10.540669,0.775257,0.057920,0.004836,0.002058,0.013820,0.116499,0.847911,5.895430,12.078823,16.022248,8.458143,1.514990
0.164076,1.518309,10.540555,1.518516,0.166144,0.021573,0.061530,0.624883,8.498512,0.773121,0.775258,0.156495,0.023928,0.019150,0.166040,1.518582,10.540691,1.518565,0.165766,0.016531,0.001956,0.000850,0.003047,0.021780,0.154417,1.075739,6.865476,10.310874,11.058314,0.704816
0.770729,10.540178,144.823321,10.540564,0.775352,0.059382,0.019157,0.116905,0.624779,0.130846,0.067310,0.016572,0.003524,0.003719,0.024306,0.165763,0.775268,0.165763,0.024280,0.003436,0.001073,0.000638,0.000864,0.003475,0.020957,0.126891,0.649213,0.607516,0.646049,0.084464
0.164061,1.518284,10.540542,1.518488,0.165761,0.016771,0.004084,0.014988,0.060061,0.016179,0.006611,0.002303,0.001120,0.001037,0.003362,0.016535,0.057934,0.016565,0.003616,0.002316,0.004780,0.001909,0.000793,0.000851,0.002717,0.012690,0.051062,0.047137,0.044548,0.009069
0.023744,0.165667,0.775273,0.165824,0.024308,0.003370,0.001023,0.001946,0.005506,0.002186,0.001812,0.003579,0.004278,0.001728,0.001043,0.002004,0.004821,0.002327,0.003615,0.016558,0.057916,0.016499,0.003298,0.000881,0.000709,0.001512,0.004167,0.004235,0.003762,0.001133
0.003096,0.016550,0.058158,0.016971,0.003602,0.000969,0.000559,0.000611,0.001002,0.001795,0.008277,0.037932,0.050062,0.013402,0.002788,0.001020,0.001178,0.003460,0.024274,0.165749,0.775251,0.165735,0.024228,0.003298,0.000761,0.000549,0.000701,0.000724,0.000638,0.000314
0.000641,0.002244,0.006199,0.005875,0.002991,0.001128,0.000606,0.000583,0.001396,0.008845,0.071816,0.471627,0.661578,0.133898,0.019160,0.002939,0.002279,0.016587,0.165761,1.518549,10.540677,1.518540,0.165736,0.016498,0.001897,0.000563,0.000455,0.000435,0.000379,0.000232
0.000668,0.003036,0.014312,0.049337,0.025583,0.006140,0.001415,0.000923,0.004371,0.045644,0.518142,6.007095,8.704048,1.233040,0.131820,0.013500,0.006038,0.058088,0.775289,10.540695,144.823568,10.540686,0.775252,0.057905,0.004722,0.000749,0.000449,0.000412,0.000358,0.000224
0.002624,0.019954,0.135525,0.642345,0.298627,0.054633,0.007746,0.001920,0.008434,0.098503,1.285739,18.345646,111.885053,8.467360,0.628779,0.047094,0.005547,0.016855,0.165798,1.518581,10.540724,1.518572,0.165748,0.016499,0.001894,0.000555,0.000434,0.000409,0.000356,0.000224
0.013165,0.133640,1.223682,8.577221,3.481085,0.460238,0.048518,0.005240,0.004016,0.034235,0.355542,3.806554,28.925386,2.578193,0.232010,0.021208,0.002687,0.003519,0.024271,0.165767,0.775287,0.165761,0.024237,0.003293,0.000737,0.000458,0.000426,0.000408,0.000356,0.000224
0.046037,0.618971,8.415461,114.353544,41.009208,2.899734,0.213914,0.016181,0.002327,0.007342,0.056763,0.407835,2.003077,0.332899,0.042720,0.005246,0.001048,0.000922,0.003311,0.016513,0.057926,0.016512,0.003299,0.000841,0.000480,0.000433,0.000424,0.000408,0.000356,0.000224
0.013148,0.133604,1.223686,8.577475,3.481626,0.460602,0.048630,0.004997,0.000969,0.001530,0.007879,0.042148,0.150606,0.036987,0.006388,0.001267,0.000564,0.000508,0.000759,0.001940,0.004794,0.001929,0.000754,0.000487,0.000438,0.000428,0.000423,0.000408,0.000356,0.000224
0.002672,0.020051,0.135644,0.642598,0.299053,0.054900,0.007782,0.001292,0.000557,0.000662,0.001626,0.005402,0.012711,0.004266,0.001220,0.000584,0.000472,0.000478,0.000606,0.001023,0.001591,0.000850,0.000533,0.000452,0.000433,0.000428,0.000423,0.000408,0.000356,0.000224
0.000989,0.003744,0.014942,0.049819,0.025898,0.006270,0.001407,0.000584,0.000560,0.001124,0.003910,0.011842,0.005285,0.001891,0.000812,0.000555,0.000515,0.000698,0.001723,0.005535,0.011600,0.003570,0.001020,0.000522,0.000441,0.000429,0.000423,0.000408,0.000356,0.000224
0.001838,0.005110,0.006025,0.006236,0.003291,0.001226,0.000605,0.000546,0.001164,0.005897,0.034556,0.141981,0.040064,0.010530,0.002099,0.000787,0.000772,0.002168,0.011202,0.055527,0.154055,0.033499,0.005453,0.001085,0.000506,0.000435,0.000424,0.000408,0.000356,0.000224
0.011234,0.042192,0.034754,0.010593,0.002750,0.000928,0.000571,0.000892,0.004828,0.040560,0.317953,1.811025,0.387654,0.105464,0.013110,0.001918,0.001787,0.010224,0.080975,0.572366,2.156288,0.323563,0.038638,0.004616,0.000864,0.000470,0.000427,0.000408,0.000356,0.000224
0.106315,0.530227,0.404924,0.088310,0.013395,0.002108,0.000784,0.002184,0.020594,0.226912,2.398412,21.925494,3.300021,1.538175,0.087571,0.007198,0.004586,0.039997,0.452863,4.767170,28.377612,2.513189,0.225394,0.021476,0.002408,0.000608,0.000439,0.000409,0.000356,0.000224
