0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.000000,0.000000,0.000000,0.000001,0.000062,0.002138,0.007962,0.000178,0.000003,0.000000,0.000000,0.000014,0.001467,0.151666,17.543128,0.148469,0.001411,0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.002171,0.211073,20.635204,4.945038
0.000000,0.000000,0.000001,0.000060,0.004027,0.197213,0.566168,0.009916,0.000108,0.000001,0.000001,0.000056,0.006077,0.499994,29.870661,0.301674,0.002878,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000421,0.044335,5.713238,16.730771
0.000000,0.000000,0.000020,0.001980,0.189546,18.237197,29.066026,0.254214,0.002210,0.000020,0.000000,0.000002,0.000137,0.008915,0.300373,0.005717,0.000081,0.000001,0.000000,0.000000,0.000002,0.000040,0.000002,0.000000,0.000000,0.000000,0.000011,0.000837,0.045300,0.191354
0.000000,0.000000,0.000001,0.000060,0.003978,0.191734,0.256124,0.004437,0.000059,0.000001,0.000000,0.000000,0.000002,0.000109,0.002854,0.000081,0.000002,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000,0.000000,0.000013,0.000498,0.003137
0.000000,0.000000,0.000000,0.000001,0.000060,0.002019,0.002248,0.000060,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000027,0.000001,0.000000,0.000000,0.000002,0.000119,0.008395,0.445011,0.008395,0.000119,0.000002,0.000000,0.000000,0.000000,0.000006,0.000060
0.000000,0.000000,0.000000,0.000000,0.000001,0.000020,0.000020,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000040,0.004199,0.445011,47.168438,0.445011,0.004199,0.000040,0.000000,0.000000,0.000000,0.000000,0.000001
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.008396,0.445013,0.008396,0.000119,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.004200,0.000120,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000040,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000041,0.000002,0.000002,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000002,0.000043,0.000028,0.000003,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.008395,0.445012,0.008395,0.000119,0.000002,0.000018,0.000387,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000120,0.004224,0.000329,0.000028,0.000002,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000040,0.004199,0.445012,47.168441,0.445012,0.004200,0.000093,0.001835,0.055219,0.000784,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.008392,0.444988,0.008418,0.000122,0.000002,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.008395,0.445012,0.008397,0.000191,0.006851,0.164941,5.896641,0.056268,0.000407,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000040,0.004198,0.444985,47.168228,0.444987,0.004198,0.000040,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.004200,0.000161,0.006192,1.687349,8.941771,14.710434,0.113455,0.001071,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.008392,0.444985,0.008392,0.000119,0.000002,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000048,0.000791,0.071522,5.665345,9.661051,1.645619,0.020258,0.000285,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.004198,0.000119,0.000002,0.000000,0.000000
0.000000,0.000000,0.000001,0.000033,0.000008,0.000000,0.000000,0.000000,0.000001,0.000054,0.003946,0.179359,0.083103,0.019920,0.000546,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000002,0.000040,0.000002,0.000000,0.000000,0.000000
0.000000,0.000002,0.000099,0.003525,0.000793,0.000023,0.000000,0.000000,0.000000,0.000002,0.000083,0.003165,0.000767,0.000278,0.000010,0.000000,0.000000,0.000000,0.000000,0.000002,0.000032,0.000020,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000098,0.007026,0.373536,0.079872,0.001488,0.000022,0.000000,0.000000,0.000000,0.000001,0.000037,0.000008,0.000003,0.000000,0.000000,0.000000,0.000000,0.000002,0.000089,0.003084,0.001324,0.000053,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000033,0.003511,0.372841,40.484706,7.128747,0.076370,0.000728,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000086,0.006085,0.318670,0.134829,0.002484,0.000040,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000098,0.007026,0.373535,0.079872,0.001488,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,0.003037,0.317479,33.888871,13.724358,0.131711,0.001201,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000002,0.000099,0.003525,0.000793,0.000023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000086,0.006083,0.318649,0.134729,0.002428,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000001,0.000033,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000086,0.003059,0.001257,0.000034,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000040,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000029,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000010,0.000006
