0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.000000,0.000040,0.004197,0.444893,47.164242,0.444893,0.004197,0.000040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000040,0.000001,0.000000,0.000000,0.000000
0.000000,0.000001,0.000119,0.008394,0.444972,0.008394,0.000119,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000
0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000,0.000000,0.000001,0.000033,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000119,0.008395,0.445012,0.008395,0.000119,0.000001,0.000000
0.000000,0.000000,0.000000,0.000001,0.000040,0.000001,0.000000,0.000000,0.000000,0.000002,0.000101,0.003473,0.000099,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000040,0.004199,0.445012,47.168442,0.445012,0.004199,0.000040,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000103,0.007069,0.362672,0.006948,0.000100,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000119,0.008395,0.445012,0.008395,0.000119,0.000001,0.000000
0.000000,0.000001,0.000040,0.000001,0.000000,0.000000,0.000000,0.000000,0.000037,0.003725,0.375250,38.278251,0.363184,0.003482,0.000033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000
0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000,0.000001,0.000129,0.012780,1.324639,7.037027,0.067533,0.000612,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000040,0.000001,0.000000,0.000000,0.000000
0.000119,0.008395,0.445012,0.008395,0.000119,0.000001,0.000000,0.000001,0.000102,0.010664,1.054480,0.074593,0.001225,0.000016,0.000000,0.000000,0.000000,0.000002,0.000039,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004199,0.445012,47.168442,0.445012,0.004199,0.000040,0.000000,0.000000,0.000003,0.000201,0.010543,0.000746,0.000017,0.000000,0.000000,0.000000,0.000002,0.000120,0.004190,0.000118,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000119,0.008395,0.445012,0.008395,0.000119,0.000001,0.000000,0.000000,0.000000,0.000003,0.000100,0.000007,0.000000,0.000000,0.000000,0.000002,0.000122,0.008478,0.444594,0.008376,0.000118,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,0.000044,0.004297,0.505327,47.101023,0.444592,0.004190,0.000039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000001,0.000040,0.000001,0.000000,0.000001,0.000040,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.000111,0.000345,0.009912,0.444673,0.008379,0.000118,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000,0.000000,0.000000,0.000003,0.000105,0.002078,0.003589,0.000361,0.004199,0.000119,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000001,0.000119,0.008396,0.445012,0.008396,0.000119,0.000001,0.000000,0.000000,0.000000,0.000000,0.000006,0.000108,0.000145,0.000012,0.000040,0.000002,0.000000,0.000000,0.000000,0.000000,0.000001,0.000034,0.000008,0.000000,0.000000,0.000000
