0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.307013,14.256546,35.593041,42.163875,31.260343,1.776229,0.043441,0.000848,0.000015,0.000000,0.000000,0.000002,0.000041,0.000477,0.000033,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.376967,5.406964,6.736819,5.581553,1.235344,1.250978,0.011024,0.000109,0.000002,0.000000,0.000003,0.000081,0.001739,0.028132,0.001262,0.000044,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.056898,1.763524,0.910204,0.726753,0.049268,0.011011,0.000184,0.000003,0.000000,0.000003,0.000093,0.002747,0.072705,2.173801,0.045314,0.001097,0.000026,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002068,0.042779,0.008078,0.017621,0.001097,0.000108,0.000003,0.000000,0.000002,0.000067,0.002499,0.084022,2.521833,54.321697,0.979363,0.017255,0.000312,0.000006,0.000000,0.000001,0.000014,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000055,0.000884,0.000103,0.000264,0.000021,0.000002,0.000000,0.000001,0.000029,0.001337,0.056944,2.220333,87.733476,2.551932,0.062893,0.001438,0.000032,0.000001,0.000002,0.000055,0.000784,0.000055,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000002
0.000002,0.000017,0.000003,0.000005,0.000002,0.000000,0.000000,0.000006,0.000322,0.017555,0.835304,38.336141,96.603364,1.770343,0.032917,0.000606,0.000011,0.000003,0.000083,0.002346,0.044267,0.002346,0.000083,0.000002,0.000000,0.000000,0.000001,0.000020,0.000297,0.000096
0.000031,0.000064,0.000043,0.000037,0.000077,0.000006,0.000000,0.000001,0.000027,0.001183,0.048335,1.699340,11.326126,0.213928,0.003829,0.000074,0.000003,0.000055,0.002346,0.088424,2.501462,0.088424,0.002346,0.000055,0.000001,0.000001,0.000031,0.000885,0.016941,0.004674
0.000701,0.011058,0.002810,0.001106,0.004203,0.000227,0.000008,0.000000,0.000001,0.000049,0.001448,0.033521,0.182768,0.005951,0.000161,0.000004,0.000014,0.000784,0.044267,2.501462,141.440624,2.501462,0.044267,0.000784,0.000014,0.000021,0.000892,0.033893,0.960335,0.233597
0.021065,1.096311,0.201554,0.034081,0.223198,0.008518,0.000231,0.000006,0.000000,0.000002,0.000040,0.000631,0.002715,0.000142,0.000005,0.000000,0.000001,0.000055,0.002346,0.088424,2.501462,0.088424,0.002346,0.000055,0.000007,0.000308,0.017347,0.971791,51.919986,11.256329
0.251267,0.404594,11.948661,1.747177,12.299558,0.236407,0.004627,0.000085,0.000002,0.000000,0.000001,0.000013,0.000045,0.000003,0.000000,0.000000,0.000000,0.000002,0.000083,0.002346,0.044267,0.002346,0.000083,0.000003,0.000006,0.000300,0.016150,0.863314,49.217324,34.124130
10.476464,4.942680,31.588145,20.009017,42.698021,0.796251,0.014634,0.000275,0.000005,0.000000,0.000000,0.000000,0.000001,0.000000,0.000001,0.000014,0.000001,0.000000,0.000002,0.000055,0.000784,0.000055,0.000002,0.000000,0.000000,0.000021,0.000870,0.031547,0.855923,0.585903
0.194399,0.331001,10.674881,0.481844,0.800166,0.029163,0.000819,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000055,0.000784,0.000055,0.000002,0.000000,0.000001,0.000014,0.000001,0.000000,0.000000,0.000000,0.000001,0.000031,0.000865,0.015872,0.009938
0.003496,0.010202,0.204108,0.012347,0.014834,0.000822,0.000031,0.000001,0.000000,0.000000,0.000000,0.000000,0.000002,0.000083,0.002346,0.044267,0.002346,0.000083,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000021,0.000292,0.000168
0.000063,0.000246,0.003816,0.000286,0.000282,0.000021,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000055,0.002346,0.088424,2.501462,0.088424,0.002346,0.000055,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000014,0.000007,0.000003
0.000001,0.000006,0.000067,0.000006,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,0.000784,0.044267,2.501462,141.440624,2.501462,0.044267,0.000784,0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000055,0.000784,0.000055,0.000002
0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000055,0.002346,0.088424,2.501462,0.088424,0.002346,0.000055,0.000001,0.000000,0.000000,0.000000,0.000000,0.000002,0.000083,0.002346,0.044267,0.002346,0.000083
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000083,0.002346,0.044267,0.002346,0.000083,0.000002,0.000000,0.000000,0.000000,0.000000,0.000001,0.000055,0.002346,0.088424,2.501462,0.088424,0.002344
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000055,0.000784,0.000055,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,0.000784,0.044267,2.501462,141.440624,2.501462,0.044254
