0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.000002,0.000002,0.000002,0.000003,0.000025,0.001015,0.042660,1.686774,58.878552,1.068273,0.019355,0.000396,0.000040,0.000009,0.000003,0.000003,0.000005,0.000006,0.000047,0.001712,0.061967,1.687587,0.061968,0.001712,0.000047,0.000007,0.000006,0.000004,0.000002,0.000002
0.000002,0.000003,0.000003,0.000007,0.000226,0.011743,0.620489,33.022007,1.687763,0.050355,0.001339,0.000079,0.000035,0.000012,0.000005,0.000006,0.000007,0.000017,0.000577,0.031049,1.688159,91.858463,1.688159,0.031050,0.000577,0.000017,0.000006,0.000005,0.000003,0.000002
0.000002,0.000003,0.000003,0.000003,0.000020,0.000672,0.023439,0.620508,0.042807,0.001778,0.000111,0.000054,0.000042,0.000013,0.000016,0.000009,0.000009,0.000009,0.000048,0.001714,0.062010,1.688159,0.062011,0.001735,0.000052,0.000013,0.000007,0.000004,0.000003,0.000002
0.000002,0.000003,0.000003,0.000003,0.000004,0.000028,0.000673,0.011754,0.001075,0.000117,0.000050,0.000048,0.000049,0.000055,0.000583,0.000085,0.000036,0.000018,0.000010,0.000068,0.001713,0.031050,0.001777,0.001163,0.000211,0.000337,0.000029,0.000004,0.000003,0.000002
0.000002,0.000003,0.000003,0.000003,0.000003,0.000004,0.000020,0.000229,0.000037,0.000021,0.000031,0.000018,0.000076,0.001716,0.031075,0.001888,0.000190,0.000038,0.000011,0.000007,0.000047,0.000640,0.002285,0.061504,0.009988,0.017649,0.000978,0.000039,0.000004,0.000002
0.000002,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000007,0.000005,0.000005,0.000009,0.000047,0.001711,0.061991,1.688094,0.062119,0.001839,0.000097,0.000014,0.000005,0.000029,0.001224,0.064654,4.211051,0.481737,0.931970,0.034789,0.000973,0.000027,0.000003
0.000002,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000014,0.000573,0.031037,1.688067,91.858076,1.688111,0.031083,0.000589,0.000016,0.000005,0.000066,0.003368,0.195453,11.666851,21.686288,48.858523,0.924107,0.017352,0.000326,0.000008
0.000002,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000045,0.001709,0.061987,1.688068,0.061998,0.001727,0.000050,0.000005,0.000004,0.000012,0.000252,0.009656,0.348354,8.159756,1.077503,0.037644,0.001029,0.000028,0.000003
0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000005,0.000065,0.001709,0.031037,0.001711,0.000069,0.000009,0.000007,0.000007,0.000011,0.000026,0.000378,0.009349,0.154619,0.023342,0.001148,0.000044,0.000004,0.000002
0.000008,0.000006,0.000004,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000005,0.000045,0.000573,0.000045,0.000011,0.000026,0.000036,0.000012,0.000010,0.000013,0.000032,0.000248,0.003033,0.000506,0.000035,0.000007,0.000004,0.000003
