0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.000000,0.000001,0.000119,0.008394,0.444972,0.008394,0.000119,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000040,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000040,0.004199,0.445012,47.168442,0.445012,0.004199,0.000040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000001,0.000119,0.008396,0.445012,0.008395,0.000119,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000119,0.008395,0.445012,0.008395,0.000119,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000040,0.004199,0.445012,47.168442,0.445012,0.004199,0.000040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000002,0.000040,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000119,0.008395,0.445012,0.008395,0.000119,0.000001,0.000000,0.000000,0.000001,0.000040,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000040,0.000001,0.000000,0.000000,0.000001,0.000119,0.008395,0.445012,0.008395,0.000119,0.000001,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000040,0.004199,0.445012,47.168442,0.445012,0.004199,0.000040,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000040,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000119,0.008395,0.445012,0.008395,0.000119,0.000001,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000119,0.008395,0.445012,0.008395,0.000119,0.000001,0.000000,0.000000,0.000000,0.000000,0.000012,0.000000,0.000000,0.000000,0.000000,0.000001,0.000040,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000040,0.004199,0.445012,47.168442,0.445012,0.004199,0.000040,0.000000,0.000000,0.000001,0.000036,0.001322,0.000036,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000040,0.000001,0.000000
0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000001,0.000119,0.008395,0.445012,0.008395,0.000119,0.000001,0.000000,0.000000,0.000036,0.002667,0.146503,0.002667,0.000036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002
0.000000,0.000010,0.000201,0.000008,0.000000,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000,0.000013,0.001370,0.148921,17.099984,0.148920,0.001370,0.000013,0.000000,0.000000,0.000000,0.000001,0.000119,0.008395,0.445012,0.008395,0.000119
0.000013,0.000505,0.012528,0.000437,0.000009,0.000000,0.000000,0.000000,0.000001,0.000040,0.000001,0.000000,0.000000,0.000000,0.000024,0.002459,0.252483,25.732099,0.252462,0.002458,0.000024,0.000000,0.000000,0.000000,0.000040,0.004199,0.445012,47.168442,0.445012,0.004199
0.000408,0.019030,0.672851,0.016481,0.000273,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.000583,0.057138,5.031779,0.056870,0.000562,0.000005,0.000000,0.000000,0.000000,0.000001,0.000119,0.008395,0.445012,0.008395,0.000119
0.006515,0.482949,46.879799,0.433811,0.003964,0.000036,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000016,0.001073,0.054439,0.001052,0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002
0.000254,0.010968,0.445438,0.008418,0.000119,0.000001,0.000000,0.000000,0.000000,0.000017,0.000331,0.000009,0.000000,0.000000,0.000000,0.000000,0.000014,0.000514,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000040,0.000001,0.000000
0.000006,0.000197,0.004460,0.000129,0.000002,0.000000,0.000000,0.000001,0.000034,0.001656,0.035387,0.000680,0.000009,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000003,0.000047,0.000002,0.000000,0.000000,0.000000,0.000028,0.002322,0.152821,4.336813,0.037226,0.000368,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000040,0.000002,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.000998,0.117605,12.471288,18.629624,0.186290,0.001858,0.000018,0.000000,0.000000,0.000000,0.000001,0.000040,0.000001,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000161,0.018542,1.312691,11.468884,0.101444,0.001028,0.000011,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000,0.000001,0.000119,0.008395,0.445012,0.008395,0.000119,0.000001
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000307,0.018538,0.099755,0.002002,0.000032,0.000000,0.000000,0.000001,0.000119,0.008395,0.445012,0.008395,0.000119,0.000002,0.000000,0.000040,0.004199,0.445012,47.168442,0.445012,0.004199,0.000040
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000165,0.000994,0.000031,0.000001,0.000000,0.000000,0.000040,0.004199,0.445012,47.168442,0.445012,0.004199,0.000040,0.000000,0.000002,0.000119,0.008395,0.445012,0.008395,0.000119,0.000001
0.000000,0.000001,0.000037,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000010,0.000000,0.000000,0.000000,0.000000,0.000001,0.000119,0.008395,0.445012,0.008395,0.000119,0.000001,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000
0.000002,0.000110,0.003962,0.000288,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000119,0.004199,0.000119,0.000002,0.000000,0.000000,0.000000,0.000000,0.000001,0.000040,0.000001,0.000000,0.000000
0.000110,0.007915,0.426239,0.021415,0.000467,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000037,0.000001,0.000000,0.000000,0.000000,0.000001,0.000040,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003957,0.426069,45.869138,1.030688,0.017521,0.000217,0.000002,0.000000,0.000000,0.000000,0.000010,0.000463,0.003855,0.000111,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000118,0.010664,1.060158,0.106877,0.003472,0.000066,0.000001,0.000000,0.000000,0.000010,0.000816,0.053134,0.400233,0.007697,0.000111,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000002,0.000127,0.006770,0.003301,0.000126,0.000003,0.000000,0.000000,0.000003,0.000389,0.049284,5.076469,42.532667,0.399807,0.003847,0.000037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
