0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
19.066045,9.966681,3.528892,0.082357,0.013509,0.011862,0.011827,0.011826,0.011826,0.011826,0.011836,0.012121,0.021794,0.522215,18.520346,74.593720,1.410231,0.037830,0.012311,0.011835,0.011826,0.011826,0.011828,0.011899,0.014464,0.085537,0.290702,4.031837,0.306169,0.303136
24.445147,7.443501,0.239646,0.019591,0.013125,0.012956,0.012952,0.012953,0.012958,0.012953,0.012953,0.012976,0.013492,0.027376,0.360135,1.695333,0.068320,0.014453,0.012989,0.012953,0.012952,0.012953,0.012976,0.014236,0.082144,4.005843,11.667293,12.705541,11.684413,14.710557
21.589797,3.619825,0.072234,0.014228,0.013034,0.013008,0.013009,0.013030,0.013333,0.013026,0.013008,0.013009,0.013028,0.013374,0.019767,0.042512,0.014557,0.013064,0.013009,0.013008,0.013008,0.013008,0.013010,0.013089,0.015965,0.100788,0.954775,3.845985,11.154547,20.124355
5.682789,0.178801,0.017524,0.013125,0.013012,0.013011,0.013044,0.013909,0.031832,0.013712,0.013030,0.013010,0.013010,0.013018,0.013140,0.013546,0.013048,0.013011,0.013010,0.013010,0.013010,0.013010,0.013010,0.013013,0.013113,0.015106,0.032615,0.087865,0.244407,2.000011
1.163492,0.040064,0.013621,0.013023,0.013010,0.013034,0.013882,0.042770,0.962725,0.034512,0.013459,0.013019,0.013010,0.013010,0.013012,0.013020,0.013014,0.013017,0.013010,0.013010,0.013010,0.013010,0.013010,0.013012,0.013069,0.013626,0.013465,0.014668,0.017922,0.057071
0.035512,0.013919,0.013036,0.013010,0.013018,0.013355,0.026305,0.449405,4.099598,0.141778,0.016654,0.013100,0.013012,0.013010,0.013010,0.013024,0.013213,0.013400,0.013038,0.013011,0.013010,0.013010,0.013010,0.013010,0.013015,0.013068,0.013024,0.013044,0.013058,0.012759
0.012273,0.012977,0.013009,0.013011,0.013057,0.015371,0.135982,6.323800,69.248245,2.213080,0.059590,0.013959,0.013028,0.013011,0.013031,0.013577,0.023601,0.033872,0.014157,0.013052,0.013011,0.013010,0.013010,0.013010,0.013013,0.013052,0.013015,0.013009,0.012955,0.011844
0.011834,0.012953,0.013008,0.013010,0.013031,0.013848,0.036338,0.491712,13.912185,0.742117,0.028443,0.013339,0.013017,0.013024,0.013564,0.033047,0.567753,1.130996,0.054171,0.014151,0.013038,0.013010,0.013010,0.013015,0.013149,0.015052,0.013249,0.013021,0.012953,0.011827
0.011826,0.012952,0.013008,0.013010,0.013011,0.013059,0.014189,0.029523,0.275963,0.032339,0.013706,0.013031,0.013014,0.013193,0.022868,0.547920,29.660803,59.871332,1.122628,0.033557,0.013391,0.013017,0.013014,0.013182,0.018555,0.117394,0.023507,0.013495,0.012969,0.011827
0.011826,0.012952,0.013008,0.013010,0.013010,0.013011,0.013049,0.013490,0.017865,0.013486,0.013033,0.013010,0.013010,0.013032,0.014013,0.053952,1.531949,4.338556,0.115587,0.015221,0.013055,0.013012,0.013096,0.017195,0.192488,5.403316,0.458437,0.028070,0.013367,0.011837
0.011826,0.012952,0.013008,0.013010,0.013017,0.013011,0.013011,0.013023,0.013102,0.013021,0.013010,0.013010,0.013010,0.013011,0.013058,0.014492,0.045584,0.095755,0.016305,0.013105,0.013012,0.013023,0.013687,0.045824,1.523495,70.918452,18.147320,0.356887,0.019565,0.011954
0.011826,0.012952,0.013009,0.013039,0.013402,0.013069,0.013031,0.013020,0.013023,0.013010,0.013010,0.013010,0.013010,0.013010,0.013011,0.013052,0.013698,0.014488,0.013092,0.013013,0.013010,0.013011,0.013067,0.015059,0.076308,1.488320,0.385342,0.026738,0.013343,0.011836
0.011826,0.012954,0.013052,0.014182,0.033895,0.015950,0.014096,0.013356,0.013736,0.013032,0.013010,0.013010,0.013010,0.013012,0.013011,0.013013,0.013024,0.013035,0.013011,0.013010,0.013010,0.013010,0.013022,0.013292,0.017080,0.044065,0.020853,0.013425,0.012968,0.011827
0.011827,0.012982,0.014179,0.054633,1.134124,0.153325,0.070322,0.021631,0.035723,0.013728,0.013021,0.013011,0.013026,0.013090,0.013103,0.013126,0.013020,0.013011,0.013010,0.013010,0.013010,0.013010,0.013011,0.013031,0.013267,0.013737,0.013182,0.013019,0.012953,0.011826
0.011834,0.013344,0.033835,1.132406,60.587528,6.165828,3.435337,0.256206,0.017997,0.013127,0.013013,0.013037,0.013402,0.015460,0.017538,0.019022,0.013392,0.013029,0.013014,0.013010,0.013010,0.013010,0.013010,0.013011,0.013021,0.013028,0.013014,0.013014,0.012953,0.011826
0.011827,0.012982,0.014210,0.056470,1.238924,5.813566,16.406101,1.452928,0.041666,0.013643,0.013036,0.013334,0.018342,0.068113,0.225985,0.320267,0.026416,0.013631,0.013280,0.013022,0.013010,0.013010,0.013010,0.013010,0.013017,0.013017,0.013059,0.013336,0.012976,0.011827
0.011826,0.012954,0.013054,0.014308,0.039457,0.195874,0.814823,0.144288,0.017108,0.013109,0.013022,0.013537,0.040051,1.618992,10.460672,15.502331,0.380674,0.030359,0.027498,0.013526,0.013022,0.013010,0.013010,0.013025,0.013237,0.013319,0.015355,0.031345,0.013933,0.011861
0.011828,0.012953,0.013012,0.013044,0.013567,0.017078,0.027591,0.016762,0.013172,0.013015,0.013019,0.013512,0.036436,0.892242,8.509218,58.092197,3.064565,0.481862,0.617230,0.027535,0.013278,0.013015,0.013019,0.013266,0.017059,0.025734,0.122768,1.041436,0.049503,0.012805
0.011909,0.012970,0.013065,0.013016,0.013021,0.013086,0.013295,0.013092,0.013014,0.013010,0.013010,0.013038,0.014058,0.039788,0.213219,2.391077,71.977751,20.315111,0.725263,0.031449,0.013490,0.013044,0.013063,0.014748,0.056890,0.491357,4.856954,57.282813,1.040091,0.030108
0.016078,0.013490,0.013610,0.013068,0.013013,0.013011,0.013015,0.013011,0.013010,0.013011,0.013010,0.013011,0.013041,0.013663,0.018133,0.081271,1.364382,0.385788,0.287620,0.085203,0.016256,0.013619,0.013822,0.046587,1.225950,17.424513,9.066000,1.211010,0.052957,0.012876
0.223927,0.030718,0.013871,0.013043,0.013011,0.013010,0.013010,0.013010,0.013018,0.013088,0.013015,0.013010,0.013011,0.013024,0.013139,0.014737,0.038256,0.020331,0.024117,0.105666,0.017950,0.019189,0.013917,0.029913,0.580991,4.249394,0.271952,0.040492,0.014203,0.011868
10.428883,0.660047,0.034084,0.013577,0.013023,0.013010,0.013010,0.013024,0.013297,0.017780,0.013222,0.013018,0.013020,0.013011,0.013013,0.013050,0.013484,0.013197,0.014424,0.031040,0.014595,0.013578,0.013084,0.013937,0.032356,0.088243,0.020216,0.013692,0.012989,0.011828
51.019561,23.569047,0.443108,0.021296,0.013169,0.013013,0.013018,0.013286,0.021663,0.272844,0.020849,0.013253,0.013590,0.013054,0.013012,0.013011,0.013019,0.013016,0.013109,0.014442,0.017558,0.013308,0.013021,0.013046,0.013578,0.014486,0.013197,0.013025,0.012954,0.011828
1.123846,9.972188,0.208398,0.016732,0.013080,0.013013,0.013087,0.016636,0.178877,7.205369,0.178865,0.018351,0.044196,0.014877,0.013080,0.013012,0.013010,0.013010,0.013014,0.013071,0.013300,0.013028,0.013010,0.013011,0.013025,0.013039,0.013014,0.013009,0.012961,0.011899
0.035310,0.200559,0.019986,0.013204,0.013015,0.013020,0.013554,0.042355,1.599967,86.292204,1.601685,0.104481,1.697845,0.083197,0.015019,0.013059,0.013011,0.013010,0.013011,0.013052,0.013684,0.013055,0.013011,0.013010,0.013010,0.013010,0.013010,0.013026,0.013373,0.015694
0.012315,0.016377,0.013197,0.013017,0.013010,0.013010,0.013050,0.014633,0.071520,1.598545,0.102614,1.698781,91.517095,2.097029,0.052175,0.013730,0.013031,0.013012,0.013052,0.014381,0.043910,0.014624,0.013064,0.013011,0.013010,0.013010,0.013027,0.013681,0.033753,0.217841
0.011836,0.013015,0.013012,0.013010,0.013010,0.013010,0.013011,0.013070,0.014633,0.042324,0.016355,0.075203,1.697436,0.084630,0.015153,0.013081,0.013196,0.013042,0.013764,0.046179,1.531944,0.058224,0.014261,0.013038,0.013010,0.013017,0.013390,0.032657,0.928786,12.301100
0.011825,0.012952,0.013006,0.013008,0.013008,0.013008,0.013008,0.013010,0.013048,0.013552,0.013112,0.014740,0.044371,0.018742,0.013340,0.013203,0.015131,0.013247,0.015600,0.137259,5.888071,0.606808,0.028233,0.013329,0.013015,0.013070,0.015869,0.153560,3.489941,45.683812
0.011774,0.012895,0.012950,0.012952,0.012952,0.012952,0.012952,0.012952,0.012953,0.012962,0.012955,0.012995,0.013544,0.013245,0.012971,0.012969,0.013146,0.013335,0.027140,0.501293,12.560925,1.603580,0.054178,0.013916,0.012980,0.013100,0.015332,0.056534,1.769052,28.509691
0.010750,0.011774,0.011825,0.011826,0.011826,0.011826,0.011826,0.011826,0.011826,0.011826,0.011826,0.011827,0.011837,0.011835,0.011827,0.011829,0.011931,0.016899,0.286839,15.375830,47.506377,11.310322,0.225796,0.016285,0.011920,0.011845,0.012163,0.020418,0.390459,3.777284
